ID	genotype	serotype	construct	area	sex	LaserPower	voltage	length	frequency	pulse	protocol	event	TTL	Baseline	Amp	K1	Krate	PeakArea	Trise	T80	Tc	Tr
6323	Pitx2-Cre	AAV-DJ	EYFP	GPe	male	4	0.7	1s	10	5	1	4	2257.5	0.045515226	0.206490135	1.49136408	0.307951971	0.238434688	0.8	1.1	-0.370382519	0.337701712
6323	Pitx2-Cre	AAV-DJ	EYFP	GPe	male	4	0.7	1s	10	5	1	5	2288.5	0.050022925	0.315639038	1.676085545	0.52903803	0.222014147	0.8	0.8	-1.742976563	0.458136561
6323	Pitx2-Cre	AAV-DJ	EYFP	GPe	male	4	0.7	1s	10	5	1	6	2319.5	0.032192474	0.225259688	3.242694918	0.730448445	0.176581558	1	0.6	-0.570098587	0.360699336
6323	Pitx2-Cre	AAV-DJ	EYFP	GPe	male	4	0.7	1s	10	5	1	7	2350.5	0.035761069	0.212613092	2.457379219	0.522470993	0.196479287	0.9	0.7	-0.784339453	0.163404053
6323	Pitx2-Cre	AAV-DJ	EYFP	GPe	male	4	0.7	1s	20	5	1	8	2381.5	0.022450839	0.43399115	2.687784869	1.166474845	0.490426276	1.1	0.7	-0.922325095	0.767091254
6323	Pitx2-Cre	AAV-DJ	EYFP	GPe	male	4	0.7	1s	20	5	1	9	2412.5	0.014424632	0.479418735	2.885310355	1.38327184	0.616145978	1.1	0.7	-0.817020267	0.432718146
6323	Pitx2-Cre	AAV-DJ	EYFP	GPe	male	4	0.7	1s	20	5	1	10	2443.5	0.000300511	0.469576923	2.610832636	1.225986756	0.555168091	1.2	0.7	-0.987686723	0.414475681
6323	Pitx2-Cre	AAV-DJ	EYFP	GPe	male	4	0.7	1s	20	5	1	11	2474.5	0.001490043	0.436795936	3.577797566	1.562767435	0.597345119	1.2	0.6	-1.09299155	0.575182266
6323	Pitx2-Cre	AAV-DJ	EYFP	GPe	male	4	0.7	1s	20	5	1	12	2505.6	0.010680738	0.446487493	2.733207828	1.22034311	0.502880046	1.1	0.7	-1.285445234	0.493843361
6323	Pitx2-Cre	AAV-DJ	EYFP	GPe	male	4	0.7	1s	40	5	1	13	2536.6	0.025067808	0.899072878	4.240229307	3.812275165	1.052066662	1.1	0.5	-3.580364322	1.50622224
