ID	genotype	serotype	construct	area	sex	LaserPower	voltage	length	frequency	pulse	protocol	event	TTL	Baseline	Amp	K1	Krate	PeakArea	Trise	T80	Tc	Tr
972	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.7	1s	40	5	2	18	3527.8	7.036075429	1.584502729	0.061525215	0.097486871	2.650439731	1.2	2.2	-0.242410949	1.652221642
972	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.7	1s	10	5	1	21	3626.5	6.954740197	0.528101626	0.017928817	0.009468238	-0.860889839	24.5	3.3	-0.093894338	0.005847632
972	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.7	1s	10	5	1	22	3657.5	6.9605475	1.479179426	0.048388994	0.071576005	2.884088066	14.4	3.4	-0.36976773	0.083763152
972	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.7	1s	10	5	1	23	3688.5	6.797877028	0.212263526	0.092033577	0.019535372	0.126091051	1.2	0.4	-0.650682191	0.233639458
972	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.7	1s	10	5	1	24	3719.5	6.52199715	0.948405288	0.001929368	0.001829823	14.39267752	24.2	6.9	-0.015748737	0.031734677
972	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.7	1s	10	5	1	25	3750.5	7.2130002	0.394236682	0.010757556	0.004241023	0.65450942	1.2	2.5	-0.08324902	0.363616374
972	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.7	1s	20	5	1	26	3781.6	7.110151552	0.705686288	0.108358433	0.076467061	0.692075384	1	0.9	-0.73680165	0.791025141
972	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.7	1s	20	5	1	27	3812.6	6.487747264	0.628607542	0.094231252	0.059234476	0.613670228	1.1	0.8	-1.296579307	0.505235338
972	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.7	1s	20	5	1	28	3843.6	6.357148948	0.701792751	0.045563093	0.031975848	0.950348597	1.1	1.7	-0.736801615	0.673920568
972	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.7	1s	20	5	1	29	3874.6	6.401132666	1.269258653	0.011652782	0.014790395	12.97076622	18.9	12.1	-0.101983812	0.050720143
972	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.7	1s	20	5	1	30	3905.6	6.702221529	0.818895721	0.01279144	0.010474855	1.64625818	1.2	3.5	-0.399977955	0.708095056
972	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.7	1s	40	5	1	31	3936.6	6.453662367	1.380356273	0.171923748	0.237316024	1.358328111	1.2	0.9	-3.277331848	1.39705173
972	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.7	1s	40	5	1	32	3967.6	6.094170521	1.323603104	0.225416312	0.298361731	1.293111455	1.2	0.8	-2.066872313	1.140288143
972	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.7	1s	40	5	1	33	3998.6	5.134117744	1.207160106	0.288457616	0.348214526	1.197010512	1.1	0.8	-2.02859684	1.068977418
972	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.7	1s	40	5	1	34	4029.6	4.827782505	1.436944532	-0.002860786	-0.004110791	16.17083137	1.1	25.5	-0.01955986	1.181753174
972	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.7	1s	40	5	1	35	4060.7	5.431511055	1.281995132	0.029061341	0.037256498	2.272866189	1.1	3	-1.645842507	1.489551271
972	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.25	1s	10	5	1	39	4652.8	0.357643713	0.244236707	0.044934921	0.010974757	3.503618795	29.1	2	-0.000637933	0.013379457
972	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.25	1s	10	5	1	40	4683.8	0.529982046	0.019269686	0.968794295	0.018668362	-0.239023342	4.2	0.2	NA	0.005741313
972	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.25	1s	10	5	1	41	4714.8	0.063384993	-0.014584257	30.20009876	-0.440445993	-0.00358667	0.1	0.1	NA	0.06698186
972	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.25	1s	10	5	1	42	4745.8	-0.294226128	0.048306161	-2.680346971	-0.129477274	-0.287923638	8.3	0.2	NA	0.008761836
972	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.25	1s	10	5	1	43	4776.8	-0.378663002	0.053321602	-2.758473141	-0.147086207	-0.403030208	11	0.2	NA	0.00400152
972	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.25	1s	20	5	1	44	4807.8	-0.468247263	0.861526699	3.215001134	2.769809314	10.35543544	30.9	0.3	NA	0.046590415
972	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.25	1s	20	5	1	45	4838.9	0.319104328	0.427265768	0.105818197	0.045212493	5.560361287	17.8	4.6	-0.055252405	0.0291537
972	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.25	1s	20	5	1	46	4869.9	-0.311417067	0.124824028	-2.838279526	-0.354285484	-3.26030287	30.8	0.3	0.191377186	0.007238775
972	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.25	1s	20	5	1	47	4900.9	-0.273702591	0.275615955	-0.057374627	-0.015813363	3.699552696	7	19.1	-0.001500997	0.03096829
972	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.25	1s	20	5	1	48	4931.9	-0.252585123	0.043983724	-0.744470627	-0.032744591	-1.113006055	30.2	0.3	NA	0.007554356
972	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.25	1s	40	5	1	49	4962.9	-0.274692469	0.06226353	-1.472078004	-0.091656773	-0.705247564	21.1	0.3	-0.411460569	0.002267501
972	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.25	1s	40	5	1	50	4993.9	-0.38862781	-0.012307516	9.139551473	-0.112485172	-0.001230752	0	0.1	NA	NA
972	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.25	1s	40	5	1	51	5024.9	-0.52140389	0.060184784	-1.446210015	-0.087039837	-0.316445256	3.7	0.2	NA	0.026637616
972	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.25	1s	40	5	1	52	5055.9	-0.818731242	0.491476076	-0.02844572	-0.013980391	6.862533679	18	13.1	-0.016875976	0.023922132
972	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.25	1s	40	5	1	53	5086.9	-0.572679744	-0.003365601	5.515688988	-0.018563607	-0.00033656	0	0.1	NA	NA
972	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.25	1s	10	15	2	56	5206.9	-0.723042723	0.029300489	-0.628128557	-0.018404474	-0.247971866	1.5	0.2	NA	0.022327327
972	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.25	1s	10	15	2	57	5237.9	-0.876144376	0.270435569	-0.005643747	-0.00152627	3.214026001	19.6	11.5	-0.004784425	0.00988088
972	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.25	1s	10	15	2	58	5268.9	-0.69450115	0.150033014	-0.051548351	-0.007733954	0.665048481	13.1	2	0.013555875	0.005376784
972	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.25	1s	10	15	2	59	5300	-0.777717169	0.33563575	-0.02190378	-0.007351692	3.269980511	16.7	13	-0.017423882	0.038797348
972	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.25	1s	10	15	2	60	5331	-0.712319011	0.222393324	-4.184015882	-0.930497199	0.701400213	10.2	0.2	NA	0.016225444
972	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.25	1s	20	10	2	61	5362	-0.579179975	0.049065107	-1.396048595	-0.068497274	-0.212346035	4.1	0.2	NA	0.013249182
972	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.25	1s	20	10	2	62	5393	-0.632732556	0.05190278	-0.957593358	-0.049701758	-0.858504247	21.4	0.2	NA	0.005219374
972	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.25	1s	20	10	2	63	5424	-0.733601462	0.493422844	-0.026542718	-0.013096783	9.132522959	17	14.1	-0.008678728	0.035762379
972	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.25	1s	20	10	2	64	5455	-0.377079206	-0.005675314	9.603614371	-0.054503525	-0.008120327	0.1	0.1	NA	0.69852642
972	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.25	1s	20	10	2	65	5486	-0.717367408	0.413077466	-0.065152828	-0.026913165	7.82883273	30.1	1	-0.143532838	0.04436468
972	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.25	1s	40	5	2	66	5517	-0.383117483	0.086482645	-0.178275603	-0.015417746	-0.636460684	21.9	1	-0.100472949	0.003605655
972	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.25	1s	40	5	2	67	5548	-0.370117043	0.1825671	-11.53214798	-2.105390809	-0.224947218	3.1	0.2	NA	0.061117188
972	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.25	1s	40	5	2	68	5579.2	-0.475506403	0.042036958	-1.550961622	-0.065197708	-0.487140416	9.8	0.2	NA	0.01083819
972	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.25	1s	40	5	2	69	5610.2	-0.586208134	0.367080988	-0.043934535	-0.016127532	3.260721977	27.8	3.3	0.004349479	0.015690542
972	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.25	1s	40	5	2	70	5641.2	-0.280664762	0.262483532	-0.019558813	-0.005133866	4.439871652	22.6	8.5	0.003921661	0.010841013
