ID	genotype	serotype	construct	area	sex	LaserPower	voltage	length	frequency	pulse	protocol	event	TTL	Baseline	Amp	K1	Krate	PeakArea	Trise	T80	Tc	Tr
974	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.25	1s	40	5	1	53	5168.4	0.302240769	0.57148439	0.439601088	0.251225159	1.399060709	0.8	2.3	-1.262526172	0.627676369
974	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.25	1s	40	5	1	54	5199.4	0.297538174	0.551079926	1.006526032	0.554676291	0.886924666	1.1	1	-1.384474847	0.499066742
974	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.25	1s	10	15	2	57	5271.4	0.242462061	0.539443003	0.309451624	0.166931513	1.022072477	1	2.6	-0.588222554	0.404104048
974	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.25	1s	10	15	2	58	5302.4	0.306066593	0.490902701	0.320976628	0.157568294	0.761341538	1.1	1.9	-0.674303774	0.618709582
974	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.25	1s	10	15	2	59	5333.4	0.252823699	0.562079198	0.215537173	0.121148962	1.346981472	0.9	3.5	-1.420341985	0.879942444
974	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.25	1s	10	15	2	60	5364.4	0.311088001	0.551159626	1.150097183	0.633887134	0.486550802	1.2	0.7	-0.925374224	0.484605993
974	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.25	1s	10	15	2	61	5395.4	0.292118219	0.602409899	1.146690505	0.690777711	0.55188495	1.2	0.8	-1.004282167	0.526735734
974	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.25	1s	20	10	2	62	5426.4	0.328463668	0.603366355	0.565531959	0.341222957	0.672087954	1.2	1.3	-0.832119469	0.546975168
974	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.25	1s	20	10	2	63	5457.4	0.282314523	0.650950182	0.235324362	0.153184436	1.283631963	0.8	3.2		0.688650614
974	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.25	1s	20	10	2	64	5488.5	0.239911499	0.692635863	0.341173398	0.236308931	1.340844173	0.9	2.2	-1.456209047	1.345020765
974	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.25	1s	20	10	2	65	5519.5	0.418291133	0.482693079	1.569587494	0.757629021	0.400939724	1	0.5		0.477034055
974	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.25	1s	20	10	2	66	5550.5	0.4516875	0.683150967	0.935101645	0.638815593	0.659861192	0.7	0.8	-2.044431373	1.076016552
974	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.25	1s	40	5	2	67	5581.6	0.365924993	0.42387082	1.948337999	0.825843624	0.379116503	1	0.5	-1.119057271	0.50692337
974	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.25	1s	40	5	2	68	5612.6	0.266851754	0.724517845	1.334945673	0.967191962	0.743886157	1.1	0.8	-1.438275548	0.838268181
974	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.25	1s	40	5	2	69	5643.6	0.37373608	0.523661399	0.903884066	0.473329195	0.499989025	0.6	0.9	-1.517183487	0.674303751
974	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.25	1s	40	5	2	70	5674.6	0.224687849	0.700686064	0.030929827	0.021672099	1.429085538	1.1	3.2	-1.176444853	1.124796007
974	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.25	1s	40	5	2	71	5705.6	0.425783394	0.347513526	1.714398012	0.595776499	0.276576115	1.1	0.5		0.356878797
