-1,1,1,1,1,1,1,1,1
-1,1,1,1,1,1,1,1,1
-1,0,0,0,0,0,0,0,0
-1,0,0,0,0,0,0,0,0
-1,0,0,0,0,0,0,0,0
-1,0,0,0,0,0,0,0,0
-1,0,0,0,0,0,0,0,0
1,3555.2,3139,3139,3555.2,-0,-0,-0,-0
0,3555.2,3139,3139,3555.2,-0,-0,-0,-0
1,2983.9,2744.6,2988.4,3308.7,-400.67,-243.81,243.81,324.82
0,2170.7,1989.2,2218.2,2418.3,-341.61,-229.05,229.05,247.65
0,1735.9,1574.2,1727.2,1887.8,-220.33,-153.03,153.03,151.94
0,1464.7,1316.9,1431.9,1566.8,-157.06,-115.03,115.03,102.14
0,1275.5,1138.9,1231.5,1347.9,-119.28,-92.529,92.529,72.441
0,1134.5,1007.4,1085.1,1187.6,-94.417,-77.624,77.624,53.142
0,1024.5,905.54,972.36,1064.3,-76.731,-66.825,66.825,39.712
0,935.92,824.07,882.83,965.99,-63.952,-58.763,58.763,30.074
0,863.88,758.28,810.48,886.72,-54.04,-52.196,52.196,22.836
0,804.26,703.99,750.86,821.6,-46.143,-46.873,46.873,17.339
0,752.57,657.26,699.48,765.52,-39.642,-42.22,42.22,12.951
0,707.48,616.53,655.21,716.89,-34.599,-38.684,38.684,9.4101
0,668.14,581.24,616.74,674.82,-30.36,-35.503,35.503,6.6736
0,632.93,549.78,582.39,637.18,-26.666,-32.608,32.608,4.2482
0,602.24,522.44,552.65,604.66,-23.674,-30.204,30.204,2.4232
0,575.67,498.88,526.88,576.5,-21.062,-28.002,28.002,0.83556
0,551.32,477.25,503.27,550.82,-18.667,-26.019,26.019,-0.49527
0,528.21,456.9,481.19,526.59,-16.77,-24.288,24.288,-1.618
0,507.64,438.78,461.49,505,-15.024,-22.701,22.701,-2.6411
0,488.64,422.17,443.39,485.27,-13.533,-21.218,21.218,-3.3704
0,470.75,406.44,426.37,466.59,-12.148,-19.933,19.933,-4.1561
0,455.43,392.98,411.78,450.63,-10.936,-18.793,18.793,-4.8009
0,441.37,380.71,398.41,435.97,-9.8577,-17.699,17.699,-5.3981
0,427.77,368.76,385.47,422.07,-8.8064,-16.713,16.713,-5.7037
0,414.33,357.1,372.83,408.1,-7.9275,-15.73,15.73,-6.2347
0,402.53,346.77,361.72,395.95,-7.1537,-14.953,14.953,-6.5707
0,391.06,336.77,350.87,384.17,-6.3203,-14.094,14.094,-6.8871
0,380.45,327.6,340.96,373.37,-5.7124,-13.354,13.354,-7.0735
0,371.43,319.74,332.43,364.05,-5.0773,-12.688,12.688,-7.3748
0,362.06,311.73,323.77,354.49,-4.6384,-12.04,12.04,-7.5699
0,353.25,304.06,315.53,345.49,-4.1041,-11.466,11.466,-7.7585
0,344.56,296.66,307.47,336.66,-3.6717,-10.813,10.813,-7.9026
0,336.86,289.93,300.19,328.92,-3.132,-10.264,10.264,-7.9405
0,328.76,282.92,292.69,320.64,-2.731,-9.7745,9.7745,-8.1237
0,322.08,277.16,286.49,313.92,-2.3907,-9.3325,9.3325,-8.1627
