ID	genotype	serotype	construct	area	sex	LaserPower	voltage	length	frequency	pulse	protocol	event	TTL	Baseline	Amp	K1	Krate	PeakArea	Trise	T80	Tc	Tr
984	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.25	1s	10	5	1	42	5026.5	-0.564246743	0.111502557	0.000841939	9.38783E-05	0.947023632	1.2	23.7	-0.052104985	0.107274963
984	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.25	1s	10	5	1	44	5088.6	-0.52673447	0.102450993	-0.1924502	-0.019716714	0.122766808	0.8	1.1	-0.098517824	0.109902104
984	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.25	1s	10	5	1	45	5119.6	-0.577805204	0.105138529	-0.0969095	-0.010188922	0.15627495	1.1	1.4	-0.144492814	0.132999073
984	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.25	1s	20	5	1	46	5150.6	-0.614419108	0.192762781	-0.271303042	-0.052297129	0.286172785	1.1	1.2	-0.210171369	0.240383495
984	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.25	1s	20	5	1	47	5181.6	-0.58149679	0.192679738	-0.167357277	-0.032246356	0.408887498	1.1	1.7	-0.258335641	0.194846365
984	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.25	1s	20	5	1	48	5212.7	-0.574823244	0.200893329	-0.318901106	-0.064065105	0.30448049	0.8	1.4	-0.255051714	0.24519992
984	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.25	1s	20	5	1	49	5243.7	-0.569916225	0.194891667	-0.308717644	-0.060166496	0.221271046	1.1	1	-0.262714208	0.211630883
984	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.25	1s	20	5	1	50	5274.7	-0.605684612	0.184685073	-0.219902556	-0.04061272	0.344459854	1	1.4	-0.275849925	0.187652995
984	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.25	1s	40	5	1	51	5305.7	-0.603200906	0.362379526	-0.874527857	-0.31691099	0.92108131	1.1	0.9	-0.54294271	0.512292698
984	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.25	1s	40	5	1	52	5336.7	-0.579662316	0.352633433	-0.933148554	-0.329059378	0.78964495	1.1	0.9	-0.435667729	0.501711148
984	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.25	1s	40	5	1	53	5367.7	-0.548755649	0.360039253	-0.915993896	-0.329793759	0.513587408	1.1	1	-0.409396305	0.447239654
984	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.25	1s	40	5	1	54	5398.8	-0.476826308	0.354664179	-0.085905016	-0.030467432	1.796242711	1	5.1	-0.641460525	0.480548055
984	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.25	1s	40	5	1	55	5429.8	-0.395369806	0.355962649	-0.169888954	-0.060474122	2.09196304	1	4.5	-0.471790919	0.389254875
984	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.25	1s	10	15	2	58	5521.8	-0.254040132	0.324097223	-1.427013435	-0.462491092	0.532426571	1	1	-0.424721292	0.273660623
984	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.25	1s	10	15	2	59	5552.8	-0.323946266	0.318691955	-4.630802572	-1.475799525	0.615811915	1.1	0.7	-0.61081051	0.295553473
984	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.25	1s	10	15	2	60	5583.8	-0.302634707	0.311829677	-5.282790498	-1.647330853	0.581444659	0.9	0.9	-0.650217632	0.375681298
984	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.25	1s	10	15	2	61	5614.8	-0.310501033	0.315755289	-3.8011597	-1.200236279	0.810325341	1.1	0.8	-0.49696769	0.348461188
984	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.25	1s	10	15	2	62	5645.8	-0.294821223	0.324157614	-1.702251076	-0.551797646	0.94977451	1	1.3	-0.547321239	0.429099847
984	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.25	1s	20	10	2	63	5676.8	-0.293032048	0.376662706	-1.782691178	-0.671473282	0.554212968	1.1	0.8	-0.796899724	0.475074834
984	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.25	1s	20	10	2	64	5707.8	-0.275004418	0.38118471	-1.234095268	-0.470418247	0.776116624	1	0.9	-0.525428406	0.663791194
984	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.25	1s	20	10	2	65	5738.8	-0.243244688	0.399121747	-0.733910677	-0.292919711	1.229577949	1.1	0.9	-0.691814038	0.57249801
984	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.25	1s	20	10	2	66	5769.9	-0.212171939	0.378776494	-0.000185218	-7.01562E-05	1.319783269	0.9	1	-0.597674792	0.487115901
984	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.25	1s	20	10	2	67	5800.9	-0.17885706	0.377644104	-0.032331826	-0.012209924	0.525146799	1.1	0.7	-0.628324785	0.551152483
984	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.25	1s	40	5	2	68	5831.9	-0.193706453	0.342358871	-0.792463563	-0.271306931	0.514904723	1.1	0.8	-0.716990824	0.390318226
984	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.25	1s	40	5	2	69	5862.9	-0.244173246	0.330868901	-1.861403558	-0.61588055	0.449430011	1.1	0.8	-0.442235558	0.436032585
984	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.25	1s	40	5	2	70	5893.9	-0.259317059	0.330468789	-2.35713532	-0.778959656	0.93821052	1.1	0.8	-0.402828428	0.545131947
984	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.25	1s	40	5	2	71	5924.9	-0.234011944	0.340630092	-1.04161873	-0.354806684	1.553077246	1.1	1	-0.363421305	0.473980191
984	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.25	1s	40	5	2	72	5955.9	-0.183899966	0.338025596	-0.945165919	-0.319490273	1.319416374	1.1	0.8	-0.542942662	0.310513578
