ID	genotype	serotype	construct	area	sex	LaserPower	voltage	length	frequency	pulse	protocol	event	TTL	Baseline	Amp	K1	Krate	PeakArea	Trise	T80	Tc	Tr
6231	Pitx2-Cre	AAV-DJ	EYFP	GPe	female	4	0.7	1s	10	5	1	3	2347.7	1.299102695	0.289700279	0.189117652	0.054787437	0.352206373	0.7	1.1	-0.329161407	0.207749913
6231	Pitx2-Cre	AAV-DJ	EYFP	GPe	female	4	0.7	1s	10	5	1	4	2378.9	1.219304724	0.193395476	0.021795321	0.004215116	0.325572899	0.7	2.8	-0.029558463	NA
6231	Pitx2-Cre	AAV-DJ	EYFP	GPe	female	4	0.7	1s	10	5	1	5	2409.9	1.181784761	0.361999339	0.33070007	0.119713207	0.352958892	0.7	0.8	-0.641989398	NA
6231	Pitx2-Cre	AAV-DJ	EYFP	GPe	female	4	0.7	1s	10	5	1	6	2440.9	1.305939781	0.224924684	0.270647046	0.060875201	0.20474186	0.8	0.7	-0.514336128	0.2523294
6231	Pitx2-Cre	AAV-DJ	EYFP	GPe	female	4	0.7	1s	10	5	1	7	2471.9	1.235041585	0.401231688	0.313331846	0.125718665	0.48997387	0.9	0.9	-0.621246843	0.386160863
6231	Pitx2-Cre	AAV-DJ	EYFP	GPe	female	4	0.7	1s	20	5	1	8	2502.9	1.238346708	0.483968647	0.09197291	0.044512005	0.788880422	0.6	2.5	-0.66180811	0.647383881
6231	Pitx2-Cre	AAV-DJ	EYFP	GPe	female	4	0.7	1s	20	5	1	9	2533.9	1.366173058	0.556999969	0.111801477	0.062273419	0.90377245	0.8	2.5	-0.674125607	0.705751141
6231	Pitx2-Cre	AAV-DJ	EYFP	GPe	female	4	0.7	1s	20	5	1	10	2564.9	1.358216443	0.565123526	0.341099083	0.192763117	0.687915944	0.9	1	-0.760670273	0.556704697
6231	Pitx2-Cre	AAV-DJ	EYFP	GPe	female	4	0.7	1s	20	5	1	11	2595.9	1.357665811	0.387547256	0.076474771	0.029637588	0.835390949	0.9	2.7	-0.286711029	0.350909115
6231	Pitx2-Cre	AAV-DJ	EYFP	GPe	female	4	0.7	1s	20	5	1	12	2626.9	1.367502145	0.383688273	0.061762736	0.023697637	0.814434595	1.1	2.9	-0.333156714	0.280494185
6231	Pitx2-Cre	AAV-DJ	EYFP	GPe	female	4	0.7	1s	40	5	1	13	2657.9	1.329816292	1.125219442	0.298260599	0.335608625	1.554013271	0.8	1.8	-1.089804458	1.379352284
6231	Pitx2-Cre	AAV-DJ	EYFP	GPe	female	4	0.7	1s	40	5	1	14	2688.9	1.375168213	1.117477012	0.627336425	0.701034034	1.594877059	0.9	0.9	-1.693701205	1.277637815
6231	Pitx2-Cre	AAV-DJ	EYFP	GPe	female	4	0.7	1s	40	5	1	15	2720	1.37315996	0.972859831	0.408844811	0.397748694	1.785333236	0.9	1.6	-1.297429619	0.947492517
6231	Pitx2-Cre	AAV-DJ	EYFP	GPe	female	4	0.7	1s	40	5	1	16	2751	1.361115325	0.935288959	0.142814836	0.133573139	2.339223215	0.9	3.3	-0.918848691	1.057340673
6231	Pitx2-Cre	AAV-DJ	EYFP	GPe	female	4	0.7	1s	40	5	1	17	2782	1.470558894	0.980771654	0.290944092	0.285349718	1.416330272	0.8	1.6	-0.742495447	1.441402812
6231	Pitx2-Cre	AAV-DJ	EYFP	GPe	female	4	0.7	1s	10	15	2	20	2916.6	1.386302266	0.936503666	0.232521061	0.217756826	2.281052854	0.7	2.5	-0.578411761	1.134985734
6231	Pitx2-Cre	AAV-DJ	EYFP	GPe	female	4	0.7	1s	10	15	2	21	2947.6	1.475898827	0.613381187	0.188232607	0.11545834	1.017493698	0.8	1.8	-0.3699361	0.793995749
6231	Pitx2-Cre	AAV-DJ	EYFP	GPe	female	4	0.7	1s	10	15	2	22	2978.6	1.403822561	0.969130535	0.083654309	0.081071945	2.708853216	0.9	4.2	-1.231194965	1.23356254
6231	Pitx2-Cre	AAV-DJ	EYFP	GPe	female	4	0.7	1s	10	15	2	23	3009.6	1.479032694	0.852279261	0.250409835	0.213419109	1.229842386	1.1	1.6	-1.04184714	0.909527664
6231	Pitx2-Cre	AAV-DJ	EYFP	GPe	female	4	0.7	1s	10	15	2	24	3040.6	1.434168163	0.78331017	0.27514249	0.215521911	1.674268918	0.9	1.9	-0.730265758	0.700959302
