ID	genotype	serotype	construct	area	sex	LaserPower	voltage	length	frequency	pulse	protocol	event	TTL	Baseline	Amp	K1	Krate	PeakArea	Trise	T80	Tc	Tr
983	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.25	1s	20	5	1	47	5814.8	0.102030705	0.179463223	0.638040644	0.114504831	0.534315361	1	1.8	-0.152280482	0.234531055
983	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.25	1s	20	5	1	48	5845.8	0.048347179	0.187854899	1.355050635	0.254552901	0.189559454	0.9	0.9	-0.269936558	0.269211515
983	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.25	1s	20	5	1	49	5876.8	-0.127656206	0.190434451	-0.221999313	-0.042276317	0.203279162	1	0.9	-0.288981176	0.216447409
983	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.25	1s	20	5	1	50	5907.9	-0.288902733	0.185895568	-0.902803747	-0.167827216	0.35564924	1	1.4	-0.239928412	0.171533698
983	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.25	1s	20	5	1	51	5938.9	-0.209492514	0.279242625	-0.124484728	-0.034761442	3.970989347	15.5	8.3	-0.0305684	0.014386325
983	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.25	1s	40	5	1	52	5969.9	-0.398432681	0.323708623	-2.410405711	-0.780269113	0.275493866	0.8	0.8	-0.531594494	0.482235421
983	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.25	1s	40	5	1	53	6000.9	-1.472996001	0.3665688	-0.34960334	-0.128153676	0.370538448	0.9	0.9	-0.582606846	0.460762851
983	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.25	1s	40	5	1	54	6031.9	-1.515941907	0.399235205	-0.032490267	-0.012971258	6.342383335	29.8	1.3	NA	0.33283814
983	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.25	1s	40	5	1	55	6062.9	-1.14946573	0.379048553	-0.000815366	-0.000309063	4.839217297	0.9	29.4	-0.008107268	0.461165198
983	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.25	1s	40	5	1	56	6093.9	-1.041705167	0.354097102	-0.443101902	-0.1569011	0.362965239	0.8	1	-0.463753625	0.524440323
983	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.25	1s	10	15	2	57	6171.8	-1.254458708	0.261244236	-0.193807848	-0.050631183	-3.478630404	40.7	1.2	-0.222198508	0.377894285
983	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.25	1s	10	15	2	58	6202.7	-1.153520402	0.380835431	0.003471517	0.001322077	4.443714978	0.8	26.2	-0.010352772	0.531675463
983	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.25	1s	10	15	2	59	6233.8	-0.937930666	0.42737684	0.00167495	0.000715835	3.890961808	0.9	25.4	-0.476787403	0.474122929
983	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.25	1s	10	15	2	60	6264.8	-0.797518866	0.339410687	-0.607595224	-0.206224312	0.42359249	0.9	1	-0.467153556	0.319230975
983	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.25	1s	10	15	2	61	6295.8	-0.874056268	0.322574429	-0.381136262	-0.122944812	0.436673939	0.8	1.2	-0.287653193	0.411354375
983	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.25	1s	20	10	2	62	6326.8	-0.843383803	0.449948246	-0.556404796	-0.250353362	2.047963279	0.8	1.4	-0.386458279	0.632039073
983	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.25	1s	20	10	2	63	6357.8	-0.769623954	0.483046726	-1.236534803	-0.597304089	0.550001605	0.9	0.9	-0.704356019	0.63494824
983	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.25	1s	20	10	2	64	6388.8	-0.723787417	0.463159086	-0.872867511	-0.404276518	2.674750813	1	1.4	-0.660599517	0.440019019
983	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.25	1s	20	10	2	65	6419.8	-0.654411158	0.40006081	0.002841332	0.001136705	4.077867215	1	27	-0.167000398	0.418978679
983	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.25	1s	20	10	2	66	6450.8	-0.518375535	0.450779444	-0.336904997	-0.151869847	2.168972324	0.8	3.9	-0.370217045	0.65126823
983	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.25	1s	40	5	2	67	6481.8	-0.414986503	0.439652317	-0.035078881	-0.015422511	2.99389514	0.9	15.5	-0.503001933	0.547483418
983	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.25	1s	40	5	2	68	6512.8	-0.344650621	0.374243061	-4.008288506	-1.500074162	0.390220619	1	0.9	-0.593874104	0.411023333
983	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.25	1s	40	5	2	69	6544	-0.37738381	0.346802413	-2.906920882	-1.008127176	0.435238869	0.9	1	-0.483302462	0.324367133
983	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.25	1s	40	5	2	70	6575	-0.334587468	0.366718402	-0.01454812	-0.005335063	2.969181906	0.7	21.5	-0.268362639	0.460051611
983	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	F	4	0.25	1s	40	5	2	71	6606	-0.232738008	0.410773522	0.061459652	0.025245998	0.641579798	0.7	1.3	-0.437963405	0.552614465
