-1,1,1,1,1,1,1,1,1
-1,1,1,1,1,1,1,1,1
-1,0,0,0,0,0,0,0,0
-1,0,0,0,0,0,0,0,0
-1,0,0,0,0,0,0,0,0
-1,0,0,0,0,0,0,0,0
-1,0,0,0,0,0,0,0,0
1,1015.1,966.7,2.07E+05,3.52E+06,0,0,0,0
0,1015.1,966.7,2.07E+05,3.52E+06,0,0,0,0
1,1015.1,966.7,2.07E+05,3.52E+06,0,0,0,0
0,1015.1,966.7,2.07E+05,3.52E+06,0,0,0,0
0,1015.1,966.7,2.07E+05,3.52E+06,0,0,0,0
0,1015.1,966.7,2.07E+05,3.52E+06,0,0,0,0
0,1015.1,966.7,2.02E+05,3.42E+06,23.058,26.808,-4706.2,-97671
0,958.15,894.84,1.63E+05,2.73E+06,159.65,144.89,-28804,-5.92E+05
0,766.05,712.7,1.31E+05,2.20E+06,125.15,109.62,-21933,-4.61E+05
0,632.49,590.58,1.10E+05,1.84E+06,94.993,84.224,-16868,-3.50E+05
0,540.5,505.94,94750,1.59E+06,76.264,68.222,-13680,-2.81E+05
0,473.42,443.91,83616,1.41E+06,63.73,57.361,-11520,-2.34E+05
0,421.92,396.13,74913,1.26E+06,54.871,49.622,-9982.9,-2.01E+05
0,381.13,358.14,67909,1.14E+06,48.4,43.89,-8846.6,-1.77E+05
0,348.03,327.23,62170,1.05E+06,43.42,39.38,-7959.9,-1.59E+05
0,320.63,301.58,57389,9.68E+05,39.448,35.759,-7243.7,-1.44E+05
0,297.59,279.95,53339,9.00E+05,36.254,32.829,-6657.8,-1.32E+05
0,277.76,261.37,49837,8.42E+05,33.582,30.378,-6178.5,-1.22E+05
0,260.42,245.13,46758,7.90E+05,31.321,28.352,-5776.4,-1.14E+05
0,245.32,230.96,44072,7.45E+05,29.386,26.583,-5425.7,-1.07E+05
0,232.07,218.53,41708,7.05E+05,27.722,25.056,-5125.1,-1.00E+05
0,220.29,207.47,39598,6.69E+05,26.28,23.753,-4867,-94984
0,209.8,197.61,37715,6.38E+05,25.014,22.601,-4636.9,-90308
0,200.31,188.69,36001,6.09E+05,23.916,21.587,-4437.1,-86198
0,191.6,180.49,34432,5.82E+05,22.9,20.643,-4249.4,-82422
0,183.76,173.17,33021,5.59E+05,21.977,19.849,-4091.6,-79011
0,176.64,166.49,31725,5.37E+05,21.201,19.15,-3956.6,-76067
0,170.03,160.3,30528,5.17E+05,20.462,18.469,-3826.3,-73235
0,164.01,154.62,29438,4.98E+05,19.775,17.833,-3698.7,-70709
0,158.4,149.34,28419,4.81E+05,19.16,17.254,-3586.5,-68371
0,153.24,144.47,27475,4.65E+05,18.623,16.727,-3487.1,-66277
0,148.43,139.97,26605,4.51E+05,18.074,16.294,-3393.1,-64395
0,143.91,135.73,25780,4.37E+05,17.6,15.857,-3309.4,-62577
0,139.77,131.83,25025,4.24E+05,17.159,15.435,-3227.9,-60895
0,135.75,128.04,24299,4.12E+05,16.696,15.02,-3141.9,-59240
0,132,124.51,23611,4.00E+05,16.316,14.662,-3072.8,-57793
