-1,1,1,1,1,1,1,1,1
-1,1,1,1,1,1,1,1,1
-1,0,0,0,0,0,0,0,0
-1,0,0,0,0,0,0,0,0
-1,0,0,0,0,0,0,0,0
-1,0,0,0,0,0,0,0,0
-1,0,0,0,0,0,0,0,0
1,779.55,802.7,-2.1563e+05,5.283e+06,-0,-0,0,-0
0,779.55,802.7,-2.1563e+05,5.283e+06,-0,-0,0,-0
1,779.55,802.7,-2.1563e+05,5.283e+06,-0,-0,0,-0
0,779.55,802.7,-2.1563e+05,5.283e+06,-0,-0,0,-0
0,779.55,802.7,-2.1563e+05,5.283e+06,-0,-0,0,-0
0,779.55,802.7,-2.1563e+05,5.283e+06,-0,-0,0,-0
0,779.55,802.7,-2.1563e+05,5.283e+06,-0,-0,0,-0
0,779.55,802.7,-2.1563e+05,5.283e+06,-0,-0,0,-0
0,779.55,802.7,-2.1563e+05,5.283e+06,-0,-0,0,-0
0,779.55,802.7,-2.1563e+05,5.0881e+06,-0,29.614,0,-1.9491e+05
0,779.55,802.7,-2.0729e+05,4.3301e+06,30.156,144.78,8341.5,-9.5287e+05
0,779.55,802.7,-1.7782e+05,3.7123e+06,136.68,238.65,37808,-1.5707e+06
0,779.55,802.7,-1.5431e+05,3.2549e+06,221.7,308.15,61324,-2.0281e+06
0,756.38,802.7,-1.375e+05,2.9178e+06,259.3,359.38,78137,-2.2082e+06
0,648.59,786.82,-1.2335e+05,2.6323e+06,202.65,386.87,88012,-1.7632e+06
0,558.4,686.81,-1.1245e+05,2.412e+06,151.88,320.33,72051,-1.3723e+06
0,491.37,598.03,-1.033e+05,2.2248e+06,117.92,260,57349,-1.1052e+06
0,439.14,530.44,-95470,2.0628e+06,94.004,217.02,47022,-9.1331e+05
0,403.26,482.08,-89897,1.9681e+06,78.266,183.05,39605,-7.6483e+05
0,364.07,434.74,-82958,1.8058e+06,64.159,160.37,33827,-6.6151e+05
0,335.64,399.22,-77927,1.701e+06,53.921,140.77,29316,-5.7362e+05
0,312.37,369.97,-73582,1.6132e+06,46.358,124.85,25804,-5.037e+05
0,291.71,344.46,-69573,1.5294e+06,40.187,112.08,22959,-4.4752e+05
0,273.99,322.61,-66029,1.456e+06,35.288,101.38,20634,-4.0086e+05
0,258.68,303.66,-62879,1.3919e+06,31.361,92.174,18695,-3.6115e+05
0,244.92,286.81,-59973,1.3321e+06,28.103,84.401,17073,-3.2766e+05
0,232.52,271.77,-57294,1.2757e+06,25.389,77.943,15712,-3.001e+05
0,221.51,258.49,-54888,1.2248e+06,23.077,72.396,14549,-2.7641e+05
0,211.56,246.46,-52674,1.1783e+06,21.133,67.434,13533,-2.5548e+05
0,202,235.03,-50527,1.1322e+06,19.334,63.001,12610,-2.3674e+05
0,194.18,225.5,-48714,1.0954e+06,18.068,59.065,11862,-2.2055e+05
0,186.74,216.62,-46998,1.0583e+06,16.839,55.826,11194,-2.0728e+05
0,179.67,208.18,-45343,1.0231e+06,15.75,52.726,10581,-1.945e+05
0,173.05,200.34,-43783,9.8922e+05,14.766,50.039,10035,-1.8354e+05
