ID	genotype	serotype	construct	area	sex	LaserPower	voltage	length	frequency	pulse	protocol	event	TTL	Baseline	Amp	K1	Krate	PeakArea	Trise	T80	Tc	Tr
993	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	M	4	0.7	1s	10	5	1	4	3110.4	10.37331837	0.33944805	0.069114824	0.023460892	0.284189872	1.1	0.3	-1.156772893	0.31815229
993	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	M	4	0.7	1s	10	5	1	5	3141.4	11.02780527	0.475660666	0.017993559	0.008558828	0.705457386	1.2	1	-0.19381542	0.316089653
993	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	M	4	0.7	1s	10	5	1	6	3172.5	10.61708281	0.160900903	0.017916558	0.00288279	0.103014563	0.6	0.8	-0.478418327	0.42081785
993	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	M	4	0.7	1s	10	5	1	7	3203.5	11.46750044	0.596262391	0.014205014	0.008469916	1.202231139	1	2.7	-0.159869463	0.43438499
993	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	M	4	0.7	1s	10	5	1	8	3234.5	11.20024603	0.344159151	0.028423774	0.009782302	0.340237554	1.1	0.9	-0.1555059	0.296503814
993	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	M	4	0.7	1s	20	5	1	9	3265.5	10.47911382	0.606866626	0.045248538	0.027459828	0.616492316	1.1	1.1	-0.640271818	0.771181808
993	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	M	4	0.7	1s	20	5	1	10	3296.5	10.49925515	0.638613425	0.021671476	0.013839696	0.944847123	1	2.1	-0.153284407	0.610915778
993	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	M	4	0.7	1s	20	5	1	11	3327.5	10.76247145	0.711480043	0.004452366	0.00316777	2.384038625	1.1	6.8	-0.24658778	0.774038195
993	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	M	4	0.7	1s	20	5	1	12	3358.5	10.62799886	0.818342575	0.031681078	0.025925975	0.961150611	1.1	1.6	-0.351315805	0.697991105
993	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	M	4	0.7	1s	20	5	1	13	3389.5	10.55685578	0.719063972	0.015130777	0.010879997	1.46701342	1.2	2.5	-0.22703358	0.802464488
993	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	M	4	0.7	1s	40	5	1	14	3420.5	10.55715125	1.466624294	0.049949288	0.073256839	2.448458056	1.1	2	-0.836637263	1.553244826
993	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	M	4	0.7	1s	40	5	1	15	3451.5	10.36913259	1.467083922	0.048658187	0.071385644	2.155005067	1.2	1.8	-0.629560236	1.509041044
993	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	M	4	0.7	1s	40	5	1	16	3482.5	10.33124651	1.464982828	0.043980151	0.064430165	2.943518084	1.2	2	-0.713263864	1.449536539
