-1,1,1,1,1,1,1,1,1
-1,1,1,1,1,1,1,1,1
-1,0,0,0,0,0,0,0,0
-1,0,0,0,0,0,0,0,0
-1,0,0,0,0,0,0,0,0
-1,0,0,0,0,0,0,0,0
-1,0,0,0,0,0,0,0,0
1,4012.9,4377,1.0782e+05,83857,-0,-0,-0,-0
0,4012.9,4377,1.0782e+05,83857,-0,-0,-0,-0
1,4012.9,4377,1.0782e+05,83857,-0,-0,-0,-0
0,4012.9,3956.6,1.0529e+05,82385,93.894,-343.58,7832.8,-1471.7
0,3673.9,3029.8,79856,63685,701.68,-294.22,5223.1,-13088
0,2767.6,2457.1,60927,48531,499.86,-75.972,401.56,-9302.3
0,2212,2077,49903,39667,354.58,6.563,-1258.8,-6556.3
0,1856.8,1800.2,42568,33782,272.42,36.898,-1775.4,-5018.7
0,1609.2,1592.7,37302,29557,220.85,50.026,-1931.4,-4071.3
0,1429.5,1437,33412,26436,185.92,57.157,-1984.9,-3436.4
0,1288.4,1308.4,30290,23945,160.99,58.558,-1938.8,-2978.2
0,1173.7,1200.2,27716,21891,142.13,57.535,-1846.8,-2636.1
0,1077.9,1104.5,25540,20158,127.28,52.314,-1665.9,-2366.4
0,999.43,1036.3,23744,18726,115.67,58.9,-1782.8,-2158.9
0,935.36,968.36,22277,17550,106.2,52.333,-1576,-1996.1
0,877.89,911.06,20937,16486,98.612,50.537,-1504.5,-1858.8
0,826.45,858.49,19728,15526,92.195,48.082,-1419.4,-1743.8
0,780.6,811.92,18654,14668,86.301,46.292,-1345.6,-1643.7
0,742.42,773.75,17755,13954,81.593,45.435,-1304.8,-1560.7
0,709.37,738.61,16972,13331,77.658,42.813,-1221.4,-1493.1
0,677.49,707.99,16206,12721,74.304,44.003,-1233.6,-1436.3
0,647.49,678.49,15488,12151,71.036,44.245,-1225.3,-1379.1
0,620.74,647.4,14845,11643,68.202,39.688,-1101.9,-1328.5
0,598.57,622.6,14315,11220,65.753,36.989,-1020.9,-1288.7
0,577.76,602.55,13811,10822,63.703,37.668,-1030.9,-1251
0,557.29,581.91,13311,10426,61.841,37.731,-1022.6,-1219.8
0,536.98,563.96,12819,10037,59.846,40.078,-1072.4,-1184.3
0,519.02,544.28,12381,9690.5,58.201,38.478,-1025.9,-1155.4
0,505.59,529.48,12059,9432.8,56.733,37.128,-982.92,-1132.4
0,513.6,530.46,12124,9687.1,62.361,24.84,-943.09,-1045.5
0,499.51,511.7,11660,9377.8,65.524,22.22,-944.6,-1060.3
0,469.06,484.47,11030,8729.5,58.531,28.824,-903.94,-1072.3
0,453.68,470.22,10696,8425.2,55.585,30.459,-886.89,-1055.3
0,442.51,459.66,10446,8208.6,53.725,31.205,-876.93,-1038.5
0,430.99,449.82,10170,7981.2,52.449,33.236,-909.96,-1025
0,419.99,438.64,9903.3,7771.1,51.393,33.019,-901.48,-1005.4
0,408.53,423.4,9625.6,7545.8,50.27,29.545,-803.97,-991.23
0,399.73,414.67,9412.8,7375.8,49.383,29.686,-801.67,-977.17
