ID	genotype	serotype	construct	area	sex	LaserPower	voltage	length	frequency	pulse	protocol	event	TTL	Baseline	Amp	K1	Krate	PeakArea	Trise	T80	Tc	Tr
981	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	M	4	0.25	1s	10	15	2	65	4919.5	5.882040195	0.159733902	0.098234461	0.015691374	0.028224847	4	0.4	NA	0.02487903
981	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	M	4	0.25	1s	10	15	2	66	4950.5	5.773879151	0.19612851	0.035324398	0.006928122	1.938583776	30.8	0.3	NA	0.006209575
981	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	M	4	0.25	1s	20	10	2	67	4981.5	5.937209586	0.065332178	0.002674577	0.000174736	-0.168273213	1.4	1.1	0.047844279	0.516718291
981	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	M	4	0.25	1s	20	10	2	68	5012.5	5.782854073	0.079982438	0.028732531	0.002298098	-0.275800743	1.3	0.4	NA	0.075078721
981	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	M	4	0.25	1s	20	10	2	69	5043.5	5.426463785	0.044049732	0.045686508	0.002012478	-0.286917114	1.3	0.3	NA	0.094952484
981	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	M	4	0.25	1s	20	10	2	70	5074.5	5.411879505	0.253838649	0.001833667	0.000465456	2.230249646	14.3	11.1	-0.022602293	0.009421642
981	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	M	4	0.25	1s	20	10	2	71	5105.5	5.465267138	0.118158871	-0.000270199	-3.19264E-05	-0.070535634	1.3	2	-0.056217015	0.101577082
981	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	M	4	0.25	1s	40	5	2	72	5136.5	5.027013628	0.080840328	0.224132607	0.018118953	0.003533872	0.1	0.3	NA	0.4975804
981	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	M	4	0.25	1s	40	5	2	73	5167.5	4.039837874	-0.065893116	-13.79759243	0.909166364	-0.006589312	0	0.1	NA	NA
981	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	M	4	0.25	1s	40	5	2	74	5198.5	3.555125938	0.105917313	0.050132361	0.005309885	-0.185236487	1.4	0.8	-0.076550793	0.116876706
981	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	M	4	0.25	1s	40	5	2	75	5229.7	3.48467939	0.506489312	0.011320829	0.005733879	4.197301746	30.5	0.6	NA	0.028209478
981	Pitx2-Cre	AAV-DJ	ChR2-EYFP	GPe	M	4	0.25	1s	40	5	2	76	5260.7	3.926595446	0.145908503	0.031940537	0.004660396	-0.441309064	13	1	-0.125989891	NA
