ID	genotype	serotype	construct	area	sex	LaserPower	voltage	length	frequency	pulse	protocol	event	TTL	Baseline	Amp	K1	Krate	PeakArea	Trise	T80	Tc	Tr
1437	Pitx2-Cre	AAV-DJ	EYFP	GPe	M	4	0.7	1	10	15	2	3	3761.3	-0.190513439	1.169368027	2.687884704	3.143126433	2.088009622	0.7	1.2	-1.069494101	1.695231548
1437	Pitx2-Cre	AAV-DJ	EYFP	GPe	M	4	0.7	1	10	15	2	4	3792.3	-0.058599654	0.976620092	2.552594603	2.492915176	1.047591327	0.7	0.9	-1.482144139	1.048046469
1437	Pitx2-Cre	AAV-DJ	EYFP	GPe	M	4	0.7	1	10	15	2	5	3823.3	-0.142485401	1.0884487	3.608317163	3.927468125	1.387224422	0.9	0.9	-1.571610802	1.084287136
1437	Pitx2-Cre	AAV-DJ	EYFP	GPe	M	4	0.7	1	10	15	2	6	3854.3	-0.190925159	0.914545808	0.705428613	0.645146781	2.93651608	0.8	3.7	-0.962182851	1.055303179
1437	Pitx2-Cre	AAV-DJ	EYFP	GPe	M	4	0.7	1	10	15	2	7	3885.3	-0.168047197	1.255803336	2.259546163	2.83754561	1.633606703	0.8	1.2	-1.086681483	1.586609876
1437	Pitx2-Cre	AAV-DJ	EYFP	GPe	M	4	0.7	1	20	10	2	8	3916.3	-0.165248664	1.406456957	3.443444277	4.843056159	1.812891514	0.8	1	-1.843899051	1.821065494
1437	Pitx2-Cre	AAV-DJ	EYFP	GPe	M	4	0.7	1	20	10	2	9	3947.3	-0.198351561	1.468322283	4.541465057	6.668334339	3.02769958	0.9	1.4	-2.031080927	1.504461017
1437	Pitx2-Cre	AAV-DJ	EYFP	GPe	M	4	0.7	1	20	10	2	10	3978.3	-0.07350999	1.237377887	7.311382086	9.046942519	1.254112419	1.1	0.8	-2.196404018	1.157705273
1437	Pitx2-Cre	AAV-DJ	EYFP	GPe	M	4	0.7	1	20	10	2	11	4009.4	-0.23996664	1.212500031	1.771225433	2.147610893	4.798985585	0.8	1.6	-1.103401487	1.570134256
1437	Pitx2-Cre	AAV-DJ	EYFP	GPe	M	4	0.7	1	20	10	2	12	4040.4	-0.197982594	1.12786477	3.834127095	4.324376875	2.087317138	0.8	1.2	-1.21808945	1.629329241
1437	Pitx2-Cre	AAV-DJ	EYFP	GPe	M	4	0.7	1	40	5	2	13	4071.4	-0.087742174	1.11717044	2.867933457	3.203970482	1.387921179	0.9	0.8	-1.670998929	1.460669104
1437	Pitx2-Cre	AAV-DJ	EYFP	GPe	M	4	0.7	1	40	5	2	14	4102.4	-0.263369101	1.189270902	1.976331132	2.350393107	4.173474298	1	1.4	-1.600476867	1.069890558
1437	Pitx2-Cre	AAV-DJ	EYFP	GPe	M	4	0.7	1	40	5	2	15	4133.4	-0.203263456	1.019280372	2.77488832	2.828389198	3.034634897	0.9	1.3	-1.004605837	1.175229347
1437	Pitx2-Cre	AAV-DJ	EYFP	GPe	M	4	0.7	1	40	5	2	16	4164.4	-0.163314511	1.156484602	2.534040892	2.930579272	1.728217898	0.8	1.3	-1.028614968	1.556171752
1437	Pitx2-Cre	AAV-DJ	EYFP	GPe	M	4	0.7	1	40	5	2	17	4195.4	-0.128247574	0.190343507	-0.644436737	-0.122664349	-1.381923039	43.3	0.6	-0.452869243	0.000922543
1437	Pitx2-Cre	AAV-DJ	EYFP	GPe	M	4	0.7	1	10	5	1	20	4308	-0.156041893	0.303083017	1.055622891	0.319941371	0.343564083	0.9	0.9	-0.511792831	0.303496109
1437	Pitx2-Cre	AAV-DJ	EYFP	GPe	M	4	0.7	1	10	5	1	21	4339	-0.101957139	0.245777071	0.480323967	0.118052618	0.206563555	0.1	1.7	-0.324716263	NA
1437	Pitx2-Cre	AAV-DJ	EYFP	GPe	M	4	0.7	1	10	5	1	22	4370	-0.116309594	0.29866792	0.525687583	0.157006017	0.554095777	0.8	2.2	-0.254390623	0.292595523
1437	Pitx2-Cre	AAV-DJ	EYFP	GPe	M	4	0.7	1	10	5	1	23	4401	-0.116804583	0.351839172	1.234754744	0.434435087	0.568139465	0.9	1.7	-0.432082619	0.47249341
1437	Pitx2-Cre	AAV-DJ	EYFP	GPe	M	4	0.7	1	20	5	1	24	4432	-0.080693228	0.557769979	4.041766678	2.254376115	0.519474931	1	0.8	-0.972565652	0.711524287
1437	Pitx2-Cre	AAV-DJ	EYFP	GPe	M	4	0.7	1	20	5	1	25	4463	-0.084030031	0.464966467	2.612563226	1.214754294	0.63751949	0.9	1.2	-0.519826567	0.49686199
1437	Pitx2-Cre	AAV-DJ	EYFP	GPe	M	4	0.7	1	20	5	1	26	4494	-0.110410694	0.567356736	1.716370871	0.973794575	1.132678936	0.9	2.7	-0.35675225	0.741718444
1437	Pitx2-Cre	AAV-DJ	EYFP	GPe	M	4	0.7	1	20	5	1	27	4525.2	-0.066493184	0.633516148	1.471362	0.932131586	0.717063247	0.8	1.5	-0.764296256	0.903362706
1437	Pitx2-Cre	AAV-DJ	EYFP	GPe	M	4	0.7	1	20	5	1	28	4556.2	0.336126864	0.586548334	1.042338874	0.61138213	0.71655079	0.8	1.2	-0.884366049	0.717936665
1437	Pitx2-Cre	AAV-DJ	EYFP	GPe	M	4	0.7	1	40	5	1	29	4587.2	0.185919734	1.017051903	1.345392774	1.36833428	1.539804389	0.9	1	-1.318331133	0.921114021
1437	Pitx2-Cre	AAV-DJ	EYFP	GPe	M	4	0.7	1	40	5	1	30	4618.2	0.13294415	1.174197697	1.168688553	1.372271407	1.512124199	0.7	1.3	-0.93339338	1.580922664
1437	Pitx2-Cre	AAV-DJ	EYFP	GPe	M	4	0.7	1	40	5	1	31	4649.2	0.097118068	1.289784835	1.301140707	1.678191551	2.266544529	0.8	1.3	-1.340815046	1.867173419
1437	Pitx2-Cre	AAV-DJ	EYFP	GPe	M	4	0.7	1	40	5	1	32	4680.2	0.141225523	1.256125302	1.33887564	1.681795568	1.551428562	0.9	1.2	-1.327238523	1.455366359
1437	Pitx2-Cre	AAV-DJ	EYFP	GPe	M	4	0.7	1	40	5	1	33	4711.2	0.137081427	1.155040181	1.685020112	1.946265935	1.407943647	0.9	1	-1.659444907	1.077817037
1437	Pitx2-Cre	AAV-DJ	EYFP	GPe	M	4	0.25	1	10	5	1	42	6423.7	11.46276349	0.329688041	0.007037692	0.002320243	0.18039463	30.1	1	NA	0.0517901
1437	Pitx2-Cre	AAV-DJ	EYFP	GPe	M	4	0.25	1	10	5	1	43	6454.7	11.72734359	0.377725916	0.00624624	0.002359367	6.809800017	28.8	2.3	-0.03503436	0.009198178
1437	Pitx2-Cre	AAV-DJ	EYFP	GPe	M	4	0.25	1	10	5	1	44	6485.7	12.00040056	0.15605022	0.008955046	0.001397437	0.198578854	1.1	1.4	-0.13634944	0.201172504
1437	Pitx2-Cre	AAV-DJ	EYFP	GPe	M	4	0.25	1	10	5	1	45	6516.7	11.94251442	0.135753023	0.01955124	0.00265414	0.073124969	1.1	0.6	-0.344110802	0.259934627
1437	Pitx2-Cre	AAV-DJ	EYFP	GPe	M	4	0.25	1	10	5	1	46	6547.7	11.79288701	0.233241511	0.022419984	0.005229271	0.293844561	1.2	0.9	-0.353881837	0.220608225
1437	Pitx2-Cre	AAV-DJ	EYFP	GPe	M	4	0.25	1	20	5	1	47	6578.7	11.77369594	0.352929917	0.037600261	0.013270257	0.301140221	0.8	0.8	-0.559288437	0.458129524
1437	Pitx2-Cre	AAV-DJ	EYFP	GPe	M	4	0.25	1	20	5	1	48	6609.7	11.54721682	0.237988053	0.022813695	0.005429387	0.252475959	1	0.9	-0.327722507	0.318975344
1437	Pitx2-Cre	AAV-DJ	EYFP	GPe	M	4	0.25	1	20	5	1	49	6640.7	11.33070266	0.205849829	0.031137613	0.006409672	0.100784187	1.1	0.6	-0.55526297	0.283953623
1437	Pitx2-Cre	AAV-DJ	EYFP	GPe	M	4	0.25	1	20	5	1	50	6671.8	11.23949031	0.349324191	0.028622512	0.009998536	0.419911772	0.8	1	-0.45618942	0.352882984
1437	Pitx2-Cre	AAV-DJ	EYFP	GPe	M	4	0.25	1	20	5	1	51	6702.8	11.16715445	0.208021173	0.030496671	0.006343953	0.117937637	0.7	0.7	-0.466141965	0.520876084
1437	Pitx2-Cre	AAV-DJ	EYFP	GPe	M	4	0.25	1	40	5	1	52	6733.8	10.61820971	0.622456716	0.079229833	0.049317142	0.461928434	0.9	0.8	-1.102750744	1.017716342
1437	Pitx2-Cre	AAV-DJ	EYFP	GPe	M	4	0.25	1	40	5	1	53	6764.8	9.886220879	0.749498665	0.099520835	0.074590733	0.75922399	1	0.8	-1.29944753	0.832487719
1437	Pitx2-Cre	AAV-DJ	EYFP	GPe	M	4	0.25	1	40	5	1	54	6795.8	9.740599197	0.584094034	0.051264951	0.029943552	0.80801306	1	1.1	-0.707771429	0.614356398
1437	Pitx2-Cre	AAV-DJ	EYFP	GPe	M	4	0.25	1	40	5	1	55	6826.8	9.600645634	0.625305313	0.041356172	0.025860234	1.097532872	0.9	1.6	-0.435934654	0.825072229
1437	Pitx2-Cre	AAV-DJ	EYFP	GPe	M	4	0.25	1	40	5	1	56	6857.8	9.450101873	0.823512663	0.035830626	0.029506975	6.893149782	32.1	0.8	-0.370165585	0.01984859
